"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"55","Thursday","09:30","TE-TTE","E5051-EE525-3-SISTEM TRANSPORTASI LISTRIK (P)","YDM+NPA","","",""
"56","Wednesday","13:50","TE-TTE","E5051-EE527-2-SISTEM CERDAS (P)","AGF","","",""
"56","Wednesday","14:40","TE-TTE","E5051-EE527-2-SISTEM CERDAS (P)","AGF","","",""
"57","Tuesday","07:00","TE-TTE","E5051-EE539-2-SCADA DAN MANAJEMEN ENERGI (P)","ERH","","",""
"57","Tuesday","07:50","TE-TTE","E5051-EE539-2-SCADA DAN MANAJEMEN ENERGI (P)","ERH","","",""
"58","Tuesday","14:40","TE-EK","E5051-EE401-2-PENGOLAHAN SINYAL DIGITAL","ARJ","","",""
"58","Tuesday","15:30","TE-EK","E5051-EE401-2-PENGOLAHAN SINYAL DIGITAL","ARJ","","",""
"59","Monday","13:00","TE-EK","E5051-EE405-2-DEVAIS SISTEM KOMUNIKASI","ARJ","","",""
"59","Monday","13:50","TE-EK","E5051-EE405-2-DEVAIS SISTEM KOMUNIKASI","ARJ","","",""
"60","Thursday","14:40","TE-EK","E5051-EE409-2-SISTEM KOMUNIKASI OPTIK","ARJ","","",""
"60","Thursday","15:30","TE-EK","E5051-EE409-2-SISTEM KOMUNIKASI OPTIK","ARJ","","",""
"61","Thursday","09:30","TE-EK","E5051-EE413-2-SISTEM KOMUNIKASI BERGERAK DAN NIRKABEL","AHS","","",""
"61","Thursday","10:20","TE-EK","E5051-EE413-2-SISTEM KOMUNIKASI BERGERAK DAN NIRKABEL","AHS","","",""
"62","Tuesday","08:40","TE-EK","E5051-EE503-2-KEAMANAN JARINGAN TELEKOMUNIKASI (P)","EAJ","","",""
"62","Tuesday","09:30","TE-EK","E5051-EE503-2-KEAMANAN JARINGAN TELEKOMUNIKASI (P)","EAJ","","",""
"65","Wednesday","08:40","TE-EK","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"65","Wednesday","09:30","TE-EK","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"65","Wednesday","10:20","TE-EK","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"66","Monday","07:50","TE-EK","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"66","Monday","08:40","TE-EK","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"66","Monday","09:30","TE-EK","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"67","Wednesday","07:00","TE-EK","E5051-EE523-2-SISTEM TELEMETRI (P)","AHS","","",""
"67","Wednesday","07:50","TE-EK","E5051-EE523-2-SISTEM TELEMETRI (P)","AHS","","",""
"68","Thursday","07:50","TE-EK","E5051-EE535-2-VISI KOMPUTER (P)","DNK","","",""
"68","Thursday","08:40","TE-EK","E5051-EE535-2-VISI KOMPUTER (P)","DNK","","",""
"69","Wednesday","13:00","TE-EK","E5051-EE537-2-SISTEM TERTANAM (P)","DDW","","",""
"69","Wednesday","13:50","TE-EK","E5051-EE537-2-SISTEM TERTANAM (P)","DDW","","",""
