"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"46","Tuesday","08:40","TE-TTE-7","E5051-EE407-2-PROTEKSI SISTEM TENAGA LISTRIK","BCH+MMS","","",""
"46","Tuesday","09:30","TE-TTE-7","E5051-EE407-2-PROTEKSI SISTEM TENAGA LISTRIK","BCH+MMS","","",""
"47","Wednesday","07:50","TE-TTE-7","E5051-EE411-3-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+WAS","","",""
"47","Wednesday","08:40","TE-TTE-7","E5051-EE411-3-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+WAS","","",""
"48","Thursday","07:00","TE-TTE-7","E5051-EE415-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"48","Thursday","07:50","TE-TTE-7","E5051-EE415-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"49","Monday","07:50","TE-TTE-7","E5051-EE501-3-OTOMASI INDUSTRI (P)","ERH+DDW","","",""
"49","Monday","08:40","TE-TTE-7","E5051-EE501-3-OTOMASI INDUSTRI (P)","ERH+DDW","","",""
"49","Monday","09:30","TE-TTE-7","E5051-EE501-3-OTOMASI INDUSTRI (P)","ERH+DDW","","",""
"50","Thursday","09:30","TE-TTE-7","E5051-EE505-3-PROTEKSI RELAI (P)","MMS","","",""
"50","Thursday","10:20","TE-TTE-7","E5051-EE505-3-PROTEKSI RELAI (P)","MMS","","",""
"50","Thursday","11:10","TE-TTE-7","E5051-EE505-3-PROTEKSI RELAI (P)","MMS","","",""
"51","Thursday","13:50","TE-TTE-7","E5051-EE509-2-ENERGI TERBARUKAN (P)","IWR","","",""
"51","Thursday","14:40","TE-TTE-7","E5051-EE509-2-ENERGI TERBARUKAN (P)","IWR","","",""
"52","Monday","10:20","TE-TTE-7","E5051-EE513-2-EKONOMI ENERGI (P)","YDM","","",""
"52","Monday","11:10","TE-TTE-7","E5051-EE513-2-EKONOMI ENERGI (P)","YDM","","",""
"53","Tuesday","07:00","TE-TTE-7","E5051-EE517-2-PENGGUNAAN KOMPUTER DALAM SISTEM TENAGA LISTRIK (P)","TSM","","",""
"53","Tuesday","07:50","TE-TTE-7","E5051-EE517-2-PENGGUNAAN KOMPUTER DALAM SISTEM TENAGA LISTRIK (P)","TSM","","",""
"54","Tuesday","13:00","TE-TTE-7","E5051-EE521-3-ELEKTRONIKA DAYA LANJUT (P)","DLH","","",""
"54","Tuesday","13:50","TE-TTE-7","E5051-EE521-3-ELEKTRONIKA DAYA LANJUT (P)","DLH","","",""
"54","Tuesday","14:40","TE-TTE-7","E5051-EE521-3-ELEKTRONIKA DAYA LANJUT (P)","DLH","","",""
"55","Monday","13:00","TE-TTE-7","E5051-EE525-3-SISTEM TRANSPORTASI LISTRIK (P)","YDM+NPA","","",""
"55","Monday","13:50","TE-TTE-7","E5051-EE525-3-SISTEM TRANSPORTASI LISTRIK (P)","YDM+NPA","","",""
"55","Monday","14:40","TE-TTE-7","E5051-EE525-3-SISTEM TRANSPORTASI LISTRIK (P)","YDM+NPA","","",""
"56","Tuesday","10:20","TE-TTE-7","E5051-EE527-2-SISTEM CERDAS (P)","AGF","","",""
"56","Tuesday","11:10","TE-TTE-7","E5051-EE527-2-SISTEM CERDAS (P)","AGF","","",""
"57","Wednesday","13:00","TE-TTE-7","E5051-EE539-2-SCADA DAN MANAJEMEN ENERGI (P)","ERH","","",""
"57","Wednesday","13:50","TE-TTE-7","E5051-EE539-2-SCADA DAN MANAJEMEN ENERGI (P)","ERH","","",""
"58","Tuesday","07:50","TE-EK-7","E5051-EE401-2-PENGOLAHAN SINYAL DIGITAL","ARJ","","",""
"58","Tuesday","08:40","TE-EK-7","E5051-EE401-2-PENGOLAHAN SINYAL DIGITAL","ARJ","","",""
"59","Thursday","08:40","TE-EK-7","E5051-EE405-2-DEVAIS SISTEM KOMUNIKASI","ARJ","","",""
"59","Thursday","09:30","TE-EK-7","E5051-EE405-2-DEVAIS SISTEM KOMUNIKASI","ARJ","","",""
"60","Thursday","13:50","TE-EK-7","E5051-EE409-2-SISTEM KOMUNIKASI OPTIK","ARJ","","",""
"60","Thursday","14:40","TE-EK-7","E5051-EE409-2-SISTEM KOMUNIKASI OPTIK","ARJ","","",""
"61","Wednesday","08:40","TE-EK-7","E5051-EE413-2-SISTEM KOMUNIKASI BERGERAK DAN NIRKABEL","AHS","","",""
"61","Wednesday","09:30","TE-EK-7","E5051-EE413-2-SISTEM KOMUNIKASI BERGERAK DAN NIRKABEL","AHS","","",""
"62","Wednesday","13:50","TE-EK-7","E5051-EE503-2-KEAMANAN JARINGAN TELEKOMUNIKASI (P)","EAJ","","",""
"62","Wednesday","14:40","TE-EK-7","E5051-EE503-2-KEAMANAN JARINGAN TELEKOMUNIKASI (P)","EAJ","","",""
"65","Monday","09:30","TE-EK-7","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"65","Monday","10:20","TE-EK-7","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"65","Monday","11:10","TE-EK-7","E5051-EE515-3-PENGOLAHAN SINYAL DAN APLIKASINYA (P)","DNK","","",""
"66","Tuesday","13:50","TE-EK-7","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"66","Tuesday","14:40","TE-EK-7","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"66","Tuesday","15:30","TE-EK-7","E5051-EE519-3-JARINGAN AKSES NIRKABEL (P)","INK","","",""
"67","Tuesday","09:30","TE-EK-7","E5051-EE523-2-SISTEM TELEMETRI (P)","AHS","","",""
"67","Tuesday","10:20","TE-EK-7","E5051-EE523-2-SISTEM TELEMETRI (P)","AHS","","",""
"68","Wednesday","10:20","TE-EK-7","E5051-EE535-2-VISI KOMPUTER (P)","DNK","","",""
"68","Wednesday","11:10","TE-EK-7","E5051-EE535-2-VISI KOMPUTER (P)","DNK","","",""
"69","Monday","13:00","TE-EK-7","E5051-EE537-2-SISTEM TERTANAM (P)","DDW","","",""
"69","Monday","13:50","TE-EK-7","E5051-EE537-2-SISTEM TERTANAM (P)","DDW","","",""
