"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"130","Wednesday","17:10","PTE-EI-7","E0451-EL472-2-SISTEM INSTRUMENTASI BIOMEDIKA** ","ERH","","B1-02-ELIND",""
"131","Wednesday","14:40","PTE-EK-7","E0451-EL473-2-SISTEM KOMUNIKASI SELULER**","AHS","","B1-07-SEM TELKOM",""
"131","Wednesday","15:30","PTE-EK-7","E0451-EL473-2-SISTEM KOMUNIKASI SELULER**","AHS","","B1-07-SEM TELKOM",""
"132","Monday","13:50","PTE-EK-7","E0451-EL474-2-SISTEM KOMUNIKASI SATELIT & TERESTRIAL**","ARJ+ADN","","B1-07-SEM TELKOM",""
"132","Monday","14:40","PTE-EK-7","E0451-EL474-2-SISTEM KOMUNIKASI SATELIT & TERESTRIAL**","ARJ+ADN","","B1-07-SEM TELKOM",""
"133","Tuesday","07:00","PTE-EK-7","E0451-EL475-2-SISTEM RADAR**","ARJ+ADN","","B1-07-SEM TELKOM",""
"133","Tuesday","07:50","PTE-EK-7","E0451-EL475-2-SISTEM RADAR**","ARJ+ADN","","B1-07-SEM TELKOM",""
"134","Thursday","07:00","PTE-EK-7","E0451-EL376-2-PRAKTIKUM SISTEM KOMUNIKASI NIRKABEL","AHS","","B1-03-TELKOM",""
"134","Thursday","07:50","PTE-EK-7","E0451-EL376-2-PRAKTIKUM SISTEM KOMUNIKASI NIRKABEL","AHS","","B1-03-TELKOM",""
"134","Thursday","08:40","PTE-EK-7","E0451-EL376-2-PRAKTIKUM SISTEM KOMUNIKASI NIRKABEL","AHS","","B1-03-TELKOM",""
"134","Thursday","09:30","PTE-EK-7","E0451-EL376-2-PRAKTIKUM SISTEM KOMUNIKASI NIRKABEL","AHS","","B1-03-TELKOM",""
"134","Thursday","10:20","PTE-EK-7","E0451-EL376-2-PRAKTIKUM SISTEM KOMUNIKASI NIRKABEL","AHS","","B1-03-TELKOM",""
"135","Monday","10:20","PTOIR-1","E1151-TK301-2-MATEMATIKA DASAR","MMS+STA","","B2-02-TE",""
"135","Monday","11:10","PTOIR-1","E1151-TK301-2-MATEMATIKA DASAR","MMS+STA","","B2-02-TE",""
"136","Monday","16:20","PTOIR-1","E1151-ER110-2-DASAR KONVERSI ENERGI","HSB","","B2-04-EX KOMP",""
"136","Monday","17:10","PTOIR-1","E1151-ER110-2-DASAR KONVERSI ENERGI","HSB","","B2-04-EX KOMP",""
"137","Tuesday","07:00","PTOIR-1","E1151-ER111-3-FISIKA 1","WWP+MAQ","","B2-01-PTE",""
"137","Tuesday","07:50","PTOIR-1","E1151-ER111-3-FISIKA 1","WWP+MAQ","","B2-01-PTE",""
"137","Tuesday","08:40","PTOIR-1","E1151-ER111-3-FISIKA 1","WWP+MAQ","","B2-01-PTE",""
"138","Wednesday","14:40","PTOIR-1","E1151-ER112-2-COMPUTER AIDED DESIGN (GAMBAR TEKNIK)","ELM+MAR","","B2-01-PTE",""
"138","Wednesday","15:30","PTOIR-1","E1151-ER112-2-COMPUTER AIDED DESIGN (GAMBAR TEKNIK)","ELM+MAR","","B2-01-PTE",""
"139","Wednesday","09:30","PTOIR-1","E1151-ER113-3-DASAR KOMPUTER DAN PEMROGRAMAN","ERH+NFA","","B1-04-KOMP",""
"139","Wednesday","10:20","PTOIR-1","E1151-ER113-3-DASAR KOMPUTER DAN PEMROGRAMAN","ERH+NFA","","B1-04-KOMP",""
"139","Wednesday","11:10","PTOIR-1","E1151-ER113-3-DASAR KOMPUTER DAN PEMROGRAMAN","ERH+NFA","","B1-04-KOMP",""
"140","Thursday","10:20","PTOIR-1","E1151-ER114-2-BAHASA INGGRIS","IWR+NRL","","B2-04-EX KOMP",""
"140","Thursday","11:10","PTOIR-1","E1151-ER114-2-BAHASA INGGRIS","IWR+NRL","","B2-04-EX KOMP",""
"141","Tuesday","13:50","PTOIR-3","E1151-ER301-3-MATEMATIKA TEKNIK II","AIP+MAQ","","B2-01-PTE",""
"141","Tuesday","14:40","PTOIR-3","E1151-ER301-3-MATEMATIKA TEKNIK II","AIP+MAQ","","B2-01-PTE",""
"141","Tuesday","15:30","PTOIR-3","E1151-ER301-3-MATEMATIKA TEKNIK II","AIP+MAQ","","B2-01-PTE",""
"142","Tuesday","09:30","PTOIR-3","E1151-ER302-3-ELEKTRONIKA","INK+MAR","","B2-01-PTE",""
"142","Tuesday","10:20","PTOIR-3","E1151-ER302-3-ELEKTRONIKA","INK+MAR","","B2-01-PTE",""
"142","Tuesday","11:10","PTOIR-3","E1151-ER302-3-ELEKTRONIKA","INK+MAR","","B2-01-PTE",""
"143","Thursday","07:50","PTOIR-3","E1151-ER303-2-PROBABILISTIK DAN STATISTIK ","WWP+REP","","B2-02-TE",""
"143","Thursday","08:40","PTOIR-3","E1151-ER303-2-PROBABILISTIK DAN STATISTIK ","WWP+REP","","B2-02-TE",""
"144","Tuesday","07:00","PTOIR-3","E1151-ER304-3-MEDAN ELEKTROMAGNETIK","BMY+REP","","B2-02-TE",""
"144","Tuesday","07:50","PTOIR-3","E1151-ER304-3-MEDAN ELEKTROMAGNETIK","BMY+REP","","B2-02-TE",""
"144","Tuesday","08:40","PTOIR-3","E1151-ER304-3-MEDAN ELEKTROMAGNETIK","BMY+REP","","B2-02-TE",""
"145","Wednesday","07:00","PTOIR-3","E1151-ER305-2-PRAKTIKUM DASAR TEKNIK ELEKTRO","HSB+RPR","","B1-01-ELDAS",""
"145","Wednesday","07:50","PTOIR-3","E1151-ER305-2-PRAKTIKUM DASAR TEKNIK ELEKTRO","HSB+RPR","","B1-01-ELDAS",""
"145","Wednesday","08:40","PTOIR-3","E1151-ER305-2-PRAKTIKUM DASAR TEKNIK ELEKTRO","HSB+RPR","","B1-01-ELDAS",""
"145","Wednesday","09:30","PTOIR-3","E1151-ER305-2-PRAKTIKUM DASAR TEKNIK ELEKTRO","HSB+RPR","","B1-01-ELDAS",""
"145","Wednesday","10:20","PTOIR-3","E1151-ER305-2-PRAKTIKUM DASAR TEKNIK ELEKTRO","HSB+RPR","","B1-01-ELDAS",""
"146","Monday","08:40","PTOIR-3","E1151-ER306-2-SISTEM KENDALI","DLH+STA","","B2-01-PTE",""
"146","Monday","09:30","PTOIR-3","E1151-ER306-2-SISTEM KENDALI","DLH+STA","","B2-01-PTE",""
"147","Thursday","09:30","PTOIR-3","E1151-ER307-3-RANGKAIAN LISTRIK I","JKR+STA","","B2-03-PTOIR",""
"147","Thursday","10:20","PTOIR-3","E1151-ER307-3-RANGKAIAN LISTRIK I","JKR+STA","","B2-03-PTOIR",""
"147","Thursday","11:10","PTOIR-3","E1151-ER307-3-RANGKAIAN LISTRIK I","JKR+STA","","B2-03-PTOIR",""
"148","Wednesday","13:00","PTOIR-3","E1151-ER308-2-SINYAL DAN SISTEM","SSE+NFA","","B2-04-EX KOMP",""
"148","Wednesday","13:50","PTOIR-3","E1151-ER308-2-SINYAL DAN SISTEM","SSE+NFA","","B2-04-EX KOMP",""
